precio,expensas,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_banios,cantidad_de_dormitorios,antiguedad,disposicion,orientacion,luminosidad,cantidad_de_cocheras,cantidad_de_toiletes,estado_general,aire_acondicionado,alarma,amoblado,caldera,calefacción,cancha_deportes,cocina_equipada,frigobar,lavarropas,lavavajillas,microondas,quincho,sum,sauna,secarropas,termotanque,vigilancia,ascensor,caja_fuerte,internet,laundry,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,lavadero,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,amoblado,acceso_movilidad_reducida,provincia
$ 650.000, $ 100.000,Baigorria 2978,"Villa del Parque, Capital Federal",74,74,3,1,2,6 años,Contrafrente,,Muy luminoso,,1,,True,,,,True,,,,,,,,,,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 140.000,Presidente Marcelo Torcuato de Alvear 1685,"Recoleta, Capital Federal",52,48,2,1,1,10 años,,NE,,,1,,True,,,,True,,,,,,,,True,,,,True,True,,,,,True,,True,,True,,,True,,,True,,True,,True,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 180.000,Av del Libertador al 5800,"Belgrano, Capital Federal",76,59,2,1,1,8 años,Frente,E,Muy luminoso,,1,,True,,,,True,,,,,,,,True,,,,True,,,,True,,True,,True,,,True,,True,True,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 140.000,Av Corrientes 4600,"Almagro, Capital Federal",85,85,3,2,2,8 años,Frente,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 100.000,Marcelo Torcuato de Alvear 1293,"Recoleta, Capital Federal",,85,3,3,2,30 años,Frente,,Muy luminoso,,,,,,,,,,,,,,,,,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 65.000,avenida san isidro labrador 4329,"Núñez, Capital Federal",71,65,3,1,2,25 años,Frente,,Muy luminoso,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 101.000,AGUILAR  2451,"Colegiales, Capital Federal",60,56,3,1,2,50 años,,N,Muy luminoso,,,,True,,,,,,,,True,,True,,,,,,,True,,,,,True,,,,True,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 177.000,Godoy Cruz 2900,"Palermo, Capital Federal",49,46,2,1,1,14 años,,,,1,,,,,True,,,,,,,,,,,,,,,True,,,True,,True,,,,,,,,True,,,,True,,,,True,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 81.000,Concordia 3700,"Villa Devoto, Capital Federal",86,76,4,1,2,51 años,Frente,,,,1,,True,,,,,,,,,,,,,,,,,True,,,,,True,,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 40.000,Avenida Álvarez Jonte 4800,"Monte Castro, Capital Federal",77,72,4,1,3,20 años,,,,,1,,True,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,True,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 103.126,AV. Santa FE 2500 | Recoleta | 6° A,"Recoleta, Capital Federal",80,75,3,1,2,45 años,Frente,,,,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 80.000,Pasaje Fernandez Blanco 2300,"Villa Urquiza, Capital Federal",49,46,2,1,1,A estrenar,Frente,,,,1,,True,,,,True,,,,,,,,,,,,True,,,,,,True,,,,,,,,True,,,,True,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 220.000,AYACUCHO 900. Entre Marcelo t. de alvear y Paraguay,"Barrio Norte, Capital Federal",85,76,3,2,2,50 años,Frente,NE,,,1,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 180.000,Hidalgo 200,"Caballito, Capital Federal",62,58,3,1,2,24 años,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 177.000,Godoy Cruz 2900,"Palermo, Capital Federal",49,46,2,1,1,14 años,,,,1,,,,,True,,,,,,,,,,,,,,,True,,,True,,True,,,,,,,,True,,,,True,,,,True,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 103.126,AV. Santa FE 2500 | Recoleta | 6° A,"Recoleta, Capital Federal",80,75,3,1,2,45 años,Frente,,,,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 100.000,Santa Fe Av.  al 2800,"Palermo, Capital Federal",48,43,2,1,1,40 años,Contrafrente,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 120.000,Blanco Encalada 3600,"Belgrano, Capital Federal",60,54,2,1,1,7 años,,,,,1,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,True,,,,True,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 274.000,Olazabal al 2600,"Belgrano, Capital Federal",65,,3,1,2,15 años,Frente,,,1,1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,True,,,,True,,True,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 320.000,Humbolt ,"Palermo Hollywood, Palermo",79,74,3,2,2,10 años,Frente,N,Muy luminoso,,1,,True,True,,,True,,,,,,,True,True,,True,True,True,True,True,True,True,True,True,,,,True,True,True,True,True,,True,True,True,True,True,True,,True,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 40.000,Guardia Nacional  100 1°,"Villa Luro, Capital Federal",100,57,3,1,2,45 años,Contrafrente,O,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,True,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 30.000,Cuenca 696,"Flores Norte, Flores",124,120,4,1,3,25 años,Frente,,Luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 80.000,Av. Coronel Diaz al 1400,"Palermo, Capital Federal",57,57,3,1,2,40 años,Contrafrente,,Muy luminoso,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 56.000,Jose A Cabrera 4359,"Palermo, Capital Federal",65,65,3,1,2,38 años,Contrafrente,N,Muy luminoso,1,,,True,,True,,True,,,,,,,,,,,,,True,,,,,True,,,,True,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 172.000,Las Heras y Salguero,"Palermo, Capital Federal",55,55,2,1,1,17 años,,,,,1,,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 38.000,Godoy Cruz al 2900  - Venta 3 Ambientes  Interno,"Palermo, Capital Federal",45,45,3,1,2,45 años,Interno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 90.000,AV MONROE 2600. Entre Amenabar y Moldes,"Belgrano, Capital Federal",57,50,2,2,1,15 años,Frente,N,,,1,,True,,,,True,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 66.500,Sanchez de Bustamante al 1300,"Barrio Norte, Capital Federal",45,45,2,1,1,7 años,,E,,1,1,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,True,,True,,,,Ciudad Autonoma de Buenos Aires
$ 650.000,,Julián Álvarez ,"Botánico, Palermo",65,65,3,1,,4 años,Frente,E,Muy luminoso,,,,,,,,True,,,,,,,,True,,,,True,True,,,,True,True,,,,,,True,,True,,,,True,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 100.000,SOLDADO DE LA INDEPENDENCIA 734. Entre Newbery jorge y Matienzo benjamin,"Las Cañitas, Palermo",53,49,2,2,1,12 años,Contrafrente,SO,,1,1,,True,,True,,True,,,,,,,,True,,,,,,,,True,,True,,,,,,,,True,,,,True,,,,True,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 75.000,García del Río 3100,"Saavedra, Capital Federal",65,65,3,2,2,10 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 90.000,Mercedes 877 4º A,"Floresta, Capital Federal",88,,4,1,3,45 años,Frente,O,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 140.000,Libertad 960,"Retiro, Capital Federal",110,90,3,1,2,50 años,Interno,,,,1,,,,,,True,,,,,,,,,,,,True,True,,,,,True,True,,,True,True,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 120.000,SANTA FE AV. 2271. Entre Azcuenaga y Uriburu jose evaristo correa,"Recoleta, Capital Federal",83,75,3,,2,,Frente,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 250.000,PEÑA 3083. Entre Billinghurst y Sanchez de bustamante,"Recoleta, Capital Federal",87,77,4,2,3,45 años,Contrafrente,E,,1,1,,,,,,True,,,,,,,,,,,,,,,,,,True,True,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 70.000,Campana 2923,"Villa del Parque, Capital Federal",85,75,3,1,2,40 años,Frente,O,Muy luminoso,,1,,,,,,True,,True,,,,,,,,,,,True,,,,,True,True,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 140.000,Migueletes 681,"Las Cañitas, Palermo",50,50,2,,1,10 años,Frente,,Muy luminoso,,,,True,,,,True,,,,,,,,,,,,True,True,,,True,,True,,,,,,,True,,,,True,True,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 60.000,Rivadavia 6721,"Flores, Capital Federal",100,93,3,2,2,48 años,Frente,SE,Muy luminoso,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 110.000,Curapaligüe 400,"Caballito, Capital Federal",102,95,4,2,3,36 años,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 90.000,Av. Alberdi  ,"Caballito, Capital Federal",,94,4,1,2,19 años,,,,1,,,True,,,True,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 60.000,JOSE A. CABRERA 5000,"Palermo, Capital Federal",65,61,3,1,2,45 años,Frente,,Muy luminoso,,1,,True,,,,,,,,,,,,,,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 80.000,Av. Coronel Diaz al 1400,"Palermo, Capital Federal",57,57,3,1,2,40 años,Contrafrente,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 320.000,Humbolt ,"Palermo Hollywood, Palermo",79,74,3,2,2,10 años,Frente,N,Muy luminoso,,1,,True,True,,,True,,,,,,,True,True,,True,True,True,True,True,True,True,True,True,,,,True,True,True,True,True,,True,True,True,True,True,True,,True,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 150.000,Gurruchaga  200,"Villa Crespo, Capital Federal",65,60,3,2,2,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,True,,True,,,,,,,True,,,,,True,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 40.000,Avenida General Benjamín Victorica 2900,"Parque Chas, Capital Federal",54,43,3,1,2,A estrenar,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 170.000,Scalabrini Ortiz al 1400,"Palermo Soho, Palermo",58,,2,1,1,2 años,Frente,,Muy luminoso,1,1,,True,,,,,True,,,,,,,True,,,,,,,,True,,True,,True,,,,True,,True,,True,,True,,True,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 79.000,Scalabrini Ortiz 2500 7°,"Palermo, Capital Federal",87,82,4,2,,45 años,Contrafrente,N,Muy luminoso,,,,True,,,,True,,,,,,,,,,,,,True,,,,,True,True,,,True,,,True,,,,,,,,True,,True,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 75.000,Paraguay  al 2600,"Recoleta, Capital Federal",68,62,3,3,2,40 años,Frente,NE,,,1,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 106.733,Cucha Cucha al 1300,"Caballito, Capital Federal",80,75,4,1,3,50 años,Frente,N,,,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 150.000,Avenida Crámer 1700,"Belgrano R, Belgrano",53,49,2,1,1,A estrenar,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,True,,True,,True,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 79.000,Av Cordoba 2540,"Balvanera, Capital Federal",75,64,3,1,3,50 años,Frente,,Muy luminoso,,1,,,,,,,,,,,,,,,,,,,True,,,,,True,True,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 110.000,Curapaligüe 400,"Caballito, Capital Federal",102,95,4,2,3,36 años,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 45.000,Suipacha 1300,"Retiro, Capital Federal",40,37,2,1,1,,Frente,NO,Luminoso,,,,True,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 66.500,Sanchez de Bustamante al 1300,"Barrio Norte, Capital Federal",45,45,2,1,1,7 años,,E,,1,1,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,True,,True,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 60.000,Rivadavia 6721,"Flores, Capital Federal",100,93,3,2,2,48 años,Frente,SE,Muy luminoso,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 98.000,Estado de Israel 4300,"Villa Crespo, Capital Federal",60,,3,2,2,10 años,Contrafrente,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 250.000,PEÑA 3083. Entre Billinghurst y Sanchez de bustamante,"Recoleta, Capital Federal",87,77,4,2,3,45 años,Contrafrente,E,,1,1,,,,,,True,,,,,,,,,,,,,,,,,,True,True,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 100.000,Av Directorio ,"Caballito Sur, Caballito",66,60,3,1,2,16 años,Frente,S,Muy luminoso,,1,,,,,,,,True,,,,,,,,,,True,True,,,,,True,,True,,,,True,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 182.000,Rocamora 4343,"Almagro, Capital Federal",53,48,2,1,1,15 años,Frente,SO,Muy luminoso,,,,True,,,,True,,,,,,,True,True,,,,True,True,,,,,True,,,,True,,,,,,True,,True,True,True,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 11.400,Delgado 600,"Colegiales, Capital Federal",100,100,2,1,1,28 años,,,,,1,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 20.000,Cuenca 4700,"Villa Pueyrredón, Capital Federal",66,54,3,1,2,2 años,Frente,,,1,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 120.000,Paroissien ,"Núñez, Capital Federal",,54,2,1,1,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 63.000,Av. Montes De Oca  300 5°,"Barracas, Capital Federal",85,71,4,1,3,45 años,Frente,,,,,,,,True,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 37.000,Godoy Cruz al 2900 - 3 Ambientes Alquiler  2 Años,"Palermo Viejo, Palermo",45,45,3,1,2,45 años,Interno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000,,Julián Álvarez ,"Botánico, Palermo",65,65,3,1,,4 años,Frente,E,Muy luminoso,,,,,,,,True,,,,,,,,True,,,,True,True,,,,True,True,,,,,,True,,True,,,,True,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000,,Av. Jose M. Moreno 409 8° E  Esq. Av. Juan B. Alberdi,"Caballito, Capital Federal",47,44,2,1,1,A estrenar,Frente,N,,,,,True,,,,,,,,,,,,True,,,,,True,,,True,,True,,,,,,,True,True,True,True,,True,,True,,,,Ciudad Autonoma de Buenos Aires
$ 650.000,,3 DE Febrero  al 4800,"Núñez, Capital Federal",56,48,2,1,1,A estrenar,Frente,O,Muy luminoso,,1,,True,,,,True,,,,,,,,True,,,,True,,,,True,,True,,True,,,,,,,,True,,True,,True,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 250.000,PEÑA 3083. Entre Billinghurst y Sanchez de bustamante,"Recoleta, Capital Federal",87,77,4,2,3,45 años,Contrafrente,E,,1,1,,,,,,True,,,,,,,,,,,,,,,,,,True,True,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 25.000,Cesar Diaz 4500,"Floresta, Capital Federal",80,65,3,2,2,40 años,Frente,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 115.000,Avenida García del Río,"Saavedra, Capital Federal",57,54,2,1,1,10 años,Frente,S,Muy luminoso,1,1,,True,,,,,,,,,,,,,,,True,,True,,,True,,True,,True,,,,,,,,True,True,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 100.000,Av Directorio ,"Caballito Sur, Caballito",66,60,3,1,2,16 años,Frente,S,Muy luminoso,,1,,,,,,,,True,,,,,,,,,,True,True,,,,,True,,True,,,,True,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 79.000,Av Cordoba 2540,"Balvanera, Capital Federal",75,64,3,1,3,50 años,Frente,,Muy luminoso,,1,,,,,,,,,,,,,,,,,,,True,,,,,True,True,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 110.000,Curapaligüe 400,"Caballito, Capital Federal",102,95,4,2,3,36 años,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 63.000,Av. Montes De Oca  300 5°,"Barracas, Capital Federal",85,71,4,1,3,45 años,Frente,,,,,,,,True,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 180.000,Larrea al 700,"Balvanera, Capital Federal",86,80,4,1,3,40 años,Contrafrente,E,Muy luminoso,,1,,True,,,,,,,,,,,,,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 70.000,PACHECO DE MELO JOSE A. 2100,"Recoleta, Capital Federal",62,52,3,1,2,35 años,Frente,E,Muy luminoso,,,,True,,,,True,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 172.000,Las Heras y Salguero,"Palermo, Capital Federal",55,55,2,1,1,17 años,,,,,1,,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 120.000,Paroissien ,"Núñez, Capital Federal",,54,2,1,1,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 90.000,AV MONROE 2600. Entre Amenabar y Moldes,"Belgrano, Capital Federal",57,50,2,2,1,15 años,Frente,N,,,1,,True,,,,True,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 140.000,Blanco Encalada 1441,"Belgrano, Capital Federal",75,70,3,1,2,45 años,Frente,,Muy luminoso,,,,,,,,True,,True,,,,,,,,,,,True,,,,,True,,,,True,,,,,,,,,,,,,True,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 79.000,Scalabrini Ortiz 2500 7°,"Palermo, Capital Federal",87,82,4,2,,45 años,Contrafrente,N,Muy luminoso,,,,True,,,,True,,,,,,,,,,,,,True,,,,,True,True,,,True,,,True,,,,,,,,True,,True,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 182.000,Rocamora 4343,"Almagro, Capital Federal",53,48,2,1,1,15 años,Frente,SO,Muy luminoso,,,,True,,,,True,,,,,,,True,True,,,,True,True,,,,,True,,,,True,,,,,,True,,True,True,True,,,,Ciudad Autonoma de Buenos Aires
$ 650.000,,La Pampa  ,"Belgrano, Capital Federal",65,60,3,2,2,45 años,,,Muy luminoso,,,,True,,True,,True,,True,,,,,,,,,,True,True,,,,,True,True,,,True,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 87.500,Jean Jaures 400,"Balvanera, Capital Federal",91,82,3,1,2,60 años,,,,,1,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 159.000, $ 80.000,Araoz 655,"Villa Crespo, Capital Federal",70,55,2,,1,13 años,,,,1,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 100.000,CAMPOS LUIS MARIA 1346. Entre Garcia teodoro y Zabala,"Belgrano, Capital Federal",82,70,3,1,2,40 años,Lateral,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 110.000,vuelta de obligado,"Belgrano C, Belgrano",69,66,3,,2,40 años,,,Muy luminoso,,,,True,,,,True,,,,,,,,,,,,,True,,,,,True,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 37.000,Godoy Cruz al 2900 - 3 Ambientes Alquiler  2 Años,"Palermo Viejo, Palermo",45,45,3,1,2,45 años,Interno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 40.000,Guardia Nacional  100 1°,"Villa Luro, Capital Federal",100,57,3,1,2,45 años,Contrafrente,O,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,True,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 124.500,H. Pueyrredon al 400,"Caballito, Capital Federal",50,46,2,1,1,11 años,Contrafrente,E,,1,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 65.000,Fray Justo Santa M de Oro  al 2300,"Palermo, Capital Federal",55,40,2,1,1,A estrenar,Frente,NO,Muy luminoso,,,,,,,,,,,,,,,,True,,,,,,,,True,,True,,,,True,,,,,,True,,,,True,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 126.000,Arce ,"Las Cañitas, Palermo",57,57,2,1,,15 años,,,,,,,True,,,,,,,,,,,,,,,,True,True,,,True,,True,,True,,,,True,,,,,,True,,True,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 56.500,BILLINGHURST 2300. Entre French,"Barrio Norte, Capital Federal",88,58,3,1,2,50 años,Lateral,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,True,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 650.000,,Cabildo  al 1400,"Belgrano, Capital Federal",50,45,2,1,1,A estrenar,Interno,,,,,,True,,True,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 40.000,Avenida General Benjamín Victorica 2900,"Parque Chas, Capital Federal",54,43,3,1,2,A estrenar,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000,,Juncal 2000,"Barrio Norte, Capital Federal",70,60,3,1,2,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 140.000,Libertad 960,"Retiro, Capital Federal",110,90,3,1,2,50 años,Interno,,,,1,,,,,,True,,,,,,,,,,,,True,True,,,,,True,True,,,True,True,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 79.000,Av Cordoba 2540,"Balvanera, Capital Federal",75,64,3,1,3,50 años,Frente,,Muy luminoso,,1,,,,,,,,,,,,,,,,,,,True,,,,,True,True,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 120.000,Riobamba 900,"Recoleta, Capital Federal",50,45,2,1,1,20 años,Frente,O,Muy luminoso,,1,,True,,,,True,,,,,,,,True,,,,True,True,,,True,,True,,True,,True,,,True,,,,,True,True,True,,,True,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 320.000,Humbolt ,"Palermo Hollywood, Palermo",79,74,3,2,2,10 años,Frente,N,Muy luminoso,,1,,True,True,,,True,,,,,,,True,True,,True,True,True,True,True,True,True,True,True,,,,True,True,True,True,True,,True,True,True,True,True,True,,True,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 25.000,Cesar Diaz 4500,"Floresta, Capital Federal",80,65,3,2,2,40 años,Frente,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 90.000, $ 90.000,Avellaneda 2817,"Flores Norte, Flores",70,65,3,1,2,30 años,Contrafrente,,Muy luminoso,1,1,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
