provincia,localidad,cantidad_de_ambiente,precio_medio,precio_m2_cubierto_medio_localidad,precio_m2_cubierto_medio_prov
Zona Sur (GBA),"Barrio Privado Terralagos, Canning",5,4280.0,13.809083572596881,18.825498964718964
Zona Sur (GBA),"Barrio Privado Terralagos, Canning",4,2523.076923076923,18.687735811545473,18.825498964718964
Zona Sur (GBA),"Barrio Privado Terralagos, Canning",6,4000.0,13.379581339712917,18.825498964718964
Zona Sur (GBA),"Barrio Privado Terralagos, Canning",7,4366.666666666667,12.407549945265464,18.825498964718964
Zona Sur (GBA),"Barrio Privado Terralagos, Canning",8,3990.0,9.851851851851851,18.825498964718964
Zona Sur (GBA),"Barrio Privado Terralagos, Canning",3,1600.0,18.125,18.825498964718964
Zona Sur (GBA),"Barrio Privado Terralagos, Canning",2,940.0,17.518314077877623,18.825498964718964
Zona Norte (GBA),"Beccar Plaza, San Isidro",3,1150.0,15.51012753188297,12.133321183116772
Zona Norte (GBA),"Beccar Plaza, San Isidro",4,1175.0,9.791666666666668,12.133321183116772
Zona Norte (GBA),"Beccar Plaza, San Isidro",2,700.0,12.53382885458357,12.133321183116772
Zona Norte (GBA),"Bella Vista, San Miguel",7,4000.0,5.0,12.133321183116772
Zona Norte (GBA),"Bella Vista, San Miguel",5,2140.0,9.558905228758169,12.133321183116772
Zona Norte (GBA),"Bella Vista, San Miguel",4,1692.857142857143,8.52492591395167,12.133321183116772
Zona Norte (GBA),"Bella Vista, San Miguel",3,1260.0,8.627112827112827,12.133321183116772
Zona Norte (GBA),"Bella Vista, San Miguel",6,1600.0,6.4,12.133321183116772
Zona Norte (GBA),"Bella Vista, San Miguel",2,298.0,6.619270516717324,12.133321183116772
Zona Norte (GBA),"Belén de Escobar, Escobar",4,1420.0,6.927363297713245,12.133321183116772
Zona Norte (GBA),"Belén de Escobar, Escobar",5,1890.0,7.19182042348213,12.133321183116772
Zona Norte (GBA),"Belén de Escobar, Escobar",7,1000.0,3.6101083032490973,12.133321183116772
Zona Norte (GBA),"Belén de Escobar, Escobar",1,477.5,11.183086345915294,12.133321183116772
Zona Norte (GBA),"Belén de Escobar, Escobar",2,333.3333333333333,8.437028027585304,12.133321183116772
Zona Norte (GBA),"Belén de Escobar, Escobar",3,625.0,8.924145299145298,12.133321183116772
Zona Norte (GBA),"Benavidez, Tigre",5,1150.0,7.574404761904762,12.133321183116772
Zona Norte (GBA),"Benavidez, Tigre",3,775.0,10.738095238095237,12.133321183116772
Zona Norte (GBA),"Benavidez, Tigre",4,675.0,8.40909090909091,12.133321183116772
Zona Sur (GBA),"Berazategui, Berazategui",6,2500.0,8.333333333333334,18.825498964718964
Zona Sur (GBA),"Berazategui, Berazategui",4,1600.0,6.530612244897959,18.825498964718964
Zona Sur (GBA),"Berazategui, Berazategui",2,398.75,6.597619047619048,18.825498964718964
Zona Sur (GBA),"Berazategui, Berazategui",1,250.0,9.21875,18.825498964718964
Zona Sur (GBA),"Berazategui, GBA Sur",5,2066.6666666666665,6.803030303030304,18.825498964718964
Zona Sur (GBA),"Berazategui, GBA Sur",8,2200.0,7.333333333333333,18.825498964718964
Zona Sur (GBA),"Berazategui, GBA Sur",3,993.3333333333334,7.231481481481481,18.825498964718964
Zona Sur (GBA),"Berazategui, GBA Sur",4,2483.3333333333335,12.798644174062972,18.825498964718964
Zona Sur (GBA),"Berazategui, GBA Sur",7,1300.0,4.333333333333333,18.825498964718964
Zona Sur (GBA),"Berazategui, GBA Sur",2,700.0,12.727272727272727,18.825498964718964
Zona Sur (GBA),"Berazategui, GBA Sur",1,265.0,7.25,18.825498964718964
Zona Sur (GBA),"Bernal Este, Quilmes",4,565.0,6.213768115942029,18.825498964718964
Zona Sur (GBA),"Bernal Este, Quilmes",3,420.0,6.009760334879579,18.825498964718964
Zona Sur (GBA),"Bernal Este, Quilmes",2,354.375,8.099092325408115,18.825498964718964
Zona Sur (GBA),"Bernal Este, Quilmes",1,289.0,8.678689064558629,18.825498964718964
Zona Norte (GBA),"Boca Raton, Pilar",5,3557.8571428571427,13.176854395604396,12.133321183116772
Zona Norte (GBA),"Boca Raton, Pilar",6,5475.0,17.69191919191919,12.133321183116772
Zona Norte (GBA),"Boca Raton, Pilar",4,1250.0,14.305555555555555,12.133321183116772
Zona Norte (GBA),"Boca Raton, Pilar",2,450.0,11.25,12.133321183116772
Zona Norte (GBA),"Boca Raton, Pilar",1,600.0,17.647058823529413,12.133321183116772
Zona Norte (GBA),"Bosque Chico, Pilar",6,2375.0,8.403061224489797,12.133321183116772
Zona Norte (GBA),"Bosque Chico, Pilar",5,2300.0,7.666666666666667,12.133321183116772
Zona Norte (GBA),"Bosque Chico, Pilar",7,2300.0,7.666666666666667,12.133321183116772
Zona Norte (GBA),"Boulogne Sur Mer, San Isidro",6,2100.0,6.5625,12.133321183116772
Zona Norte (GBA),"Boulogne Sur Mer, San Isidro",7,1650.0,6.979166666666667,12.133321183116772
Zona Norte (GBA),"Boulogne Sur Mer, San Isidro",3,721.4285714285714,9.785632434792097,12.133321183116772
Zona Norte (GBA),"Boulogne Sur Mer, San Isidro",4,862.0,7.065573770491803,12.133321183116772
Zona Norte (GBA),"Boulogne Sur Mer, San Isidro",5,1783.3333333333333,7.360733774526878,12.133321183116772
Zona Norte (GBA),"Boulogne Sur Mer, San Isidro",2,350.0,7.226056945642796,12.133321183116772
Zona Norte (GBA),"Bouquet, Pilar",4,2455.0,15.19029113062654,12.133321183116772
Zona Norte (GBA),"Bouquet, Pilar",3,1588.888888888889,15.53431978852147,12.133321183116772
Zona Norte (GBA),"Bouquet, Pilar",2,1200.0,17.747252747252748,12.133321183116772
Zona Sur (GBA),"Burzaco, Almirante Brown",5,650.0,6.5,18.825498964718964
Zona Sur (GBA),"Burzaco, Almirante Brown",3,413.8888888888889,85.21527681926233,18.825498964718964
Zona Sur (GBA),"Burzaco, Almirante Brown",4,741.6666666666666,6.1309523809523805,18.825498964718964
Zona Sur (GBA),"Burzaco, Almirante Brown",2,190.0,6.0,18.825498964718964
Zona Norte (GBA),"Béccar, San Isidro",3,777.2727272727273,10.556913118081834,12.133321183116772
Zona Norte (GBA),"Béccar, San Isidro",1,445.0,10.48252688172043,12.133321183116772
Zona Norte (GBA),"Béccar, San Isidro",2,517.1428571428571,9.960996015973219,12.133321183116772
Zona Norte (GBA),"Cabos del Lago, Nordelta",10,6500.0,10.76158940397351,12.133321183116772
Zona Norte (GBA),"Cabos del Lago, Nordelta",5,5000.0,12.905825773017332,12.133321183116772
Zona Norte (GBA),"Cabos del Lago, Nordelta",6,6000.0,16.847961485901212,12.133321183116772
Zona Norte (GBA),"Cabos del Lago, Nordelta",8,4875.0,12.40245996245589,12.133321183116772
Zona Norte (GBA),"Cabos del Lago, Nordelta",7,4000.0,10.526315789473685,12.133321183116772
Zona Norte (GBA),"Campana, Campana",7,2000.0,11.11111111111111,12.133321183116772
Zona Norte (GBA),"Campana, Campana",2,545.0,10.471114406641174,12.133321183116772
Zona Norte (GBA),"Campana, Campana",5,2100.0,3.6206896551724137,12.133321183116772
Zona Norte (GBA),"Campana, GBA Norte",7,2300.0,6.388888888888889,12.133321183116772
Zona Norte (GBA),"Campana, GBA Norte",6,1375.0,4.177696377696378,12.133321183116772
Zona Norte (GBA),"Campana, GBA Norte",4,750.0,5.9523809523809526,12.133321183116772
Zona Norte (GBA),"Campo Chico, Pilar",4,19000.0,79.16666666666667,12.133321183116772
Zona Norte (GBA),"Campo Chico, Pilar",5,6366.666666666667,38.2520325203252,12.133321183116772
Zona Norte (GBA),"Campo Chico, Pilar",6,9600.0,55.93382352941177,12.133321183116772
Zona Norte (GBA),"Campo Chico, Pilar",7,1600.0,2.7586206896551726,12.133321183116772
Zona Norte (GBA),"Campo Chico, Pilar",3,1300.0,8.125,12.133321183116772
Zona Norte (GBA),"Campo Grande, Pilar",5,2187.5,9.352948494051983,12.133321183116772
Zona Norte (GBA),"Campo Grande, Pilar",6,2200.0,9.691629955947137,12.133321183116772
Zona Norte (GBA),"Campo Grande, Pilar",8,1900.0,6.031746031746032,12.133321183116772
Zona Norte (GBA),"Campo Grande, Pilar",9,1700.0,5.379746835443038,12.133321183116772
Zona Norte (GBA),"Campo Grande, Pilar",4,900.0,6.428571428571429,12.133321183116772
Zona Oeste (GBA),"Campos de Alvarez, Francisco Alvarez",5,1816.6666666666667,7.014390473040386,18.996720884600585
Zona Oeste (GBA),"Campos de Alvarez, Francisco Alvarez",6,1600.0,4.2105263157894735,18.996720884600585
Zona Oeste (GBA),"Campos de Alvarez, Francisco Alvarez",4,1525.0,7.967914438502674,18.996720884600585
Zona Sur (GBA),"Campos de Roca, Brandsen",5,1128.3333333333333,4.855179523528382,18.825498964718964
Zona Sur (GBA),"Campos de Roca, Brandsen",7,1000.0,5.555555555555555,18.825498964718964
Zona Sur (GBA),"Canning, Esteban Echeverría",6,1587.5,7.138859764089122,18.825498964718964
Zona Sur (GBA),"Canning, Esteban Echeverría",5,2993.3333333333335,13.88065647701291,18.825498964718964
Zona Sur (GBA),"Canning, Esteban Echeverría",4,1788.45,12.444075561183306,18.825498964718964
Zona Sur (GBA),"Canning, Esteban Echeverría",3,750.0,120.31603689679292,18.825498964718964
Zona Sur (GBA),"Canning, Esteban Echeverría",2,538.0,9.798591845313156,18.825498964718964
Zona Sur (GBA),"Canning, Esteban Echeverría",1,380.0,15.2,18.825498964718964
Zona Sur (GBA),"Canning, Ezeiza",6,2420.0,9.347619047619048,18.825498964718964
Zona Sur (GBA),"Canning, Ezeiza",5,2458.823529411765,10.40578840302663,18.825498964718964
Zona Sur (GBA),"Canning, Ezeiza",4,1474.5666666666666,10.139280067489567,18.825498964718964
Zona Sur (GBA),"Canning, Ezeiza",7,3166.6666666666665,9.770878385336218,18.825498964718964
Zona Sur (GBA),"Canning, Ezeiza",3,714.0,8.462097389447086,18.825498964718964
Zona Sur (GBA),"Canning, Ezeiza",2,503.5,9.671448217698076,18.825498964718964
Zona Sur (GBA),"Canning, Ezeiza",1,395.0,13.150001181614083,18.825498964718964
Zona Oeste (GBA),"Caseros, Tres de Febrero",3,412.3076923076923,7.33453992588608,18.996720884600585
Zona Oeste (GBA),"Caseros, Tres de Febrero",2,311.5,15.819971478130713,18.996720884600585
Zona Oeste (GBA),"Caseros, Tres de Febrero",1,273.85,8.525154067112739,18.996720884600585
Zona Norte (GBA),"Castaños - La Balconada, Nordelta",5,1850.0,15.546218487394958,12.133321183116772
Zona Norte (GBA),"Castaños - La Balconada, Nordelta",2,850.0,16.808585503166785,12.133321183116772
Zona Oeste (GBA),"Castelar, Morón",3,613.1666666666666,33.3696818891491,18.996720884600585
Zona Oeste (GBA),"Castelar, Morón",2,372.2,22.771376590893038,18.996720884600585
Zona Oeste (GBA),"Castelar, Morón",1,254.44444444444446,7.907029955641068,18.996720884600585
Zona Oeste (GBA),"Castelar, Morón",4,861.0,6.5690746813375664,18.996720884600585
Zona Oeste (GBA),"Castelar, Morón",6,900.0,8.411214953271028,18.996720884600585
Salta,"Centro Ciudad, Salta",8,2000.0,8.0,6.863612240305705
Salta,"Centro Ciudad, Salta",6,1600.0,10.666666666666666,6.863612240305705
Salta,"Centro Ciudad, Salta",10,1500.0,7.894736842105263,6.863612240305705
Salta,"Centro Ciudad, Salta",13,1250.0,5.166666666666666,6.863612240305705
Salta,"Centro Ciudad, Salta",2,442.85714285714283,9.590710437246717,6.863612240305705
Salta,"Centro Ciudad, Salta",3,555.0,5.175134891996931,6.863612240305705
Salta,"Centro Ciudad, Salta",1,350.0,8.974358974358974,6.863612240305705
Cordoba,"Centro, Córdoba",2,427.45631067961165,19.271663946043866,16.418871854486028
Cordoba,"Centro, Córdoba",4,432.258064516129,13.143697126654388,16.418871854486028
Cordoba,"Centro, Córdoba",13,500.0,2.380952380952381,16.418871854486028
Cordoba,"Centro, Córdoba",5,527.0833333333334,11.093637168145648,16.418871854486028
Cordoba,"Centro, Córdoba",1,376.59322033898303,12.201486301971256,16.418871854486028
Cordoba,"Centro, Córdoba",3,301.25,5.955473439324411,16.418871854486028
Cordoba,"Centro, Córdoba",6,502.22222222222223,4.042346967742982,16.418871854486028
Cordoba,"Centro, Córdoba",8,648.0,3.418125960061444,16.418871854486028
Cordoba,"Centro, Córdoba",12,300.0,1.2,16.418871854486028
Cordoba,"Centro, Córdoba",7,556.6666666666666,3.1467757239994216,16.418871854486028
Cordoba,"Centro, Córdoba",9,520.0,4.764102564102565,16.418871854486028
Santa Fe,"Centro, Distrito Centro",1,242.5,8.965277777777779,8.711410816835214
Santa Fe,"Centro, Distrito Centro",2,222.33333333333334,3.880698005698006,8.711410816835214
Santa Fe,"Centro, Distrito Centro",3,416.6666666666667,138.1118881118881,8.711410816835214
Zona Sur (GBA),"Centro, Quilmes",1,390.0,6.482662886171657,18.825498964718964
Zona Sur (GBA),"Centro, Quilmes",2,350.0,7.973491884792194,18.825498964718964
Zona Sur (GBA),"Centro, Quilmes",3,490.0,7.405797101449275,18.825498964718964
Rio Negro,"Centro, San Carlos de Bariloche",4,1850.0,12.92079207920792,16.42696913242748
Rio Negro,"Centro, San Carlos de Bariloche",2,310.0,7.193046986236355,16.42696913242748
Rio Negro,"Centro, San Carlos de Bariloche",3,422.5,6.130952380952381,16.42696913242748
Rio Negro,"Centro, San Carlos de Bariloche",1,40.0,1.3333333333333333,16.42696913242748
Cordoba,"Centro, Villa Carlos Paz",3,700.0,5.0,16.418871854486028
Cordoba,"Centro, Villa Carlos Paz",2,303.0,6.367272727272727,16.418871854486028
Cordoba,"Centro, Villa Carlos Paz",1,40.0,4.0,16.418871854486028
Cordoba,"Centro, Villa Carlos Paz",10,750.0,6.25,16.418871854486028
Cordoba,"Centro, Villa Carlos Paz",15,950.0,1.9791666666666667,16.418871854486028
Cordoba,"Cerro de las Rosas, Córdoba",2,393.3333333333333,7.962962962962963,16.418871854486028
Cordoba,"Cerro de las Rosas, Córdoba",9,1200.0,7.5,16.418871854486028
Cordoba,"Cerro de las Rosas, Córdoba",4,1433.3333333333333,9.476190476190476,16.418871854486028
Cordoba,"Cerro de las Rosas, Córdoba",8,1500.0,3.0,16.418871854486028
Cordoba,"Cerro de las Rosas, Córdoba",1,416.0,7.334663710273466,16.418871854486028
Cordoba,"Cerro de las Rosas, Córdoba",3,475.0,4.362745098039216,16.418871854486028
Cordoba,"Cerro de las Rosas, Córdoba",5,866.6666666666666,4.290123456790123,16.418871854486028
Cordoba,"Cerro de las Rosas, Córdoba",6,933.3333333333334,6.17818077144502,16.418871854486028
Mendoza,"Chacras de Coria, Mendoza",6,1125.0,5.004385964912281,10.768814648394969
Mendoza,"Chacras de Coria, Mendoza",4,1200.0,4.285714285714286,10.768814648394969
Mendoza,"Chacras de Coria, Mendoza",5,1100.0,6.272727272727273,10.768814648394969
Mendoza,"Chacras de Coria, Mendoza",2,500.0,5.376344086021505,10.768814648394969
Mendoza,"Chacras de Coria, Mendoza",9,740.0,1.3454545454545455,10.768814648394969
Zona Norte (GBA),"Chacras de Murray, Pilar",4,2600.0,14.444444444444445,12.133321183116772
Zona Norte (GBA),"Chacras de Murray, Pilar",6,3166.6666666666665,12.44554728425696,12.133321183116772
Zona Norte (GBA),"Chacras de Murray, Pilar",5,2100.0,9.43310657596372,12.133321183116772
San Luis,"Chumamaya Country Club, Villa Merlo",4,151.15384615384616,0.9845876670709447,1.889954489885548
San Luis,"Chumamaya Country Club, Villa Merlo",3,115.0,1.15,1.889954489885548
San Luis,"Chumamaya Country Club, Villa Merlo",5,200.0,1.1111111111111112,1.889954489885548
Rio Negro,"Cipolletti, Rio Negro",4,1090.0,9.822954822954822,16.42696913242748
Rio Negro,"Cipolletti, Rio Negro",6,910.0,3.7916666666666665,16.42696913242748
Rio Negro,"Cipolletti, Rio Negro",3,745.0,10.904533565823888,16.42696913242748
Rio Negro,"Cipolletti, Rio Negro",2,490.0,12.416666666666668,16.42696913242748
Rio Negro,"Cipolletti, Rio Negro",1,400.0,12.121212121212121,16.42696913242748
Zona Sur (GBA),"City Bell, La Plata",4,1287.5,8.270961427092832,18.825498964718964
Zona Sur (GBA),"City Bell, La Plata",5,1640.0,6.941025641025641,18.825498964718964
Zona Sur (GBA),"City Bell, La Plata",3,747.3333333333334,8.118498134619019,18.825498964718964
Zona Sur (GBA),"City Bell, La Plata",7,1107.5,5.1274516159904175,18.825498964718964
Zona Sur (GBA),"City Bell, La Plata",2,606.6666666666666,10.648437616477292,18.825498964718964
Zona Oeste (GBA),"Ciudad Jardín Lomas del Palomar, Tres de Febrero",4,765.0,7.451298701298701,18.996720884600585
Zona Oeste (GBA),"Ciudad Jardín Lomas del Palomar, Tres de Febrero",3,575.0,6.988224864937194,18.996720884600585
Zona Oeste (GBA),"Ciudad Jardín Lomas del Palomar, Tres de Febrero",1,233.33333333333334,6.766774891774891,18.996720884600585
Mendoza,"Ciudad de Mendoza, Mendoza",8,1300.0,277.8998161764706,10.768814648394969
Mendoza,"Ciudad de Mendoza, Mendoza",4,623.1818181818181,6.266689087750799,10.768814648394969
Mendoza,"Ciudad de Mendoza, Mendoza",2,384.09090909090907,7.642642199460382,10.768814648394969
Mendoza,"Ciudad de Mendoza, Mendoza",7,1030.0,5.651068184087052,10.768814648394969
Mendoza,"Ciudad de Mendoza, Mendoza",5,593.1,49.31206765009066,10.768814648394969
Mendoza,"Ciudad de Mendoza, Mendoza",3,464.82758620689657,6.2826413569505855,10.768814648394969
Mendoza,"Ciudad de Mendoza, Mendoza",6,1175.0,5.01183876138529,10.768814648394969
Mendoza,"Ciudad de Mendoza, Mendoza",9,615.0,5.765151515151516,10.768814648394969
Mendoza,"Ciudad de Mendoza, Mendoza",10,1150.0,5.989583333333333,10.768814648394969
Mendoza,"Ciudad de Mendoza, Mendoza",1,291.42857142857144,7.593774479488766,10.768814648394969
Santa Fe,"Ciudad de Santa Fe, Santa Fe",2,328.3333333333333,6.219754549472136,8.711410816835214
Santa Fe,"Ciudad de Santa Fe, Santa Fe",8,700.0,2.7450980392156863,8.711410816835214
Santa Fe,"Ciudad de Santa Fe, Santa Fe",1,582.5,9.967905405405405,8.711410816835214
Santa Fe,"Ciudad de Santa Fe, Santa Fe",6,862.5,4.619159970858415,8.711410816835214
Santa Fe,"Ciudad de Santa Fe, Santa Fe",5,642.5,4.848180076628353,8.711410816835214
Santa Fe,"Ciudad de Santa Fe, Santa Fe",3,413.2,7.119429198868711,8.711410816835214
Santa Fe,"Ciudad de Santa Fe, Santa Fe",4,493.125,4.449956876452202,8.711410816835214
Zona Oeste (GBA),"Ciudadela, Tres de Febrero",3,355.0,5.969239811912225,18.996720884600585
Zona Oeste (GBA),"Ciudadela, Tres de Febrero",2,298.57142857142856,7.541991341991342,18.996720884600585
Zona Oeste (GBA),"Ciudadela, Tres de Febrero",1,232.0,7.421212121212122,18.996720884600585
Cordoba,"Cofico, Córdoba",5,325.0,6.346153846153847,16.418871854486028
Cordoba,"Cofico, Córdoba",2,273.04347826086956,6.193260242173285,16.418871854486028
Cordoba,"Cofico, Córdoba",1,236.66666666666666,5.932539682539683,16.418871854486028
Cordoba,"Cofico, Córdoba",3,416.6666666666667,6.686118288831468,16.418871854486028
Cordoba,"Cofico, Córdoba",4,422.5,6.481534790640394,16.418871854486028
Cordoba,"Cofico, Córdoba",7,280.0,6.086956521739131,16.418871854486028
Zona Sur (GBA),"Coronel Brandsen, Brandsen",6,1300.0,3.6931818181818183,18.825498964718964
Zona Sur (GBA),"Coronel Brandsen, Brandsen",5,880.0,5.365853658536586,18.825498964718964
Zona Sur (GBA),"Coronel Brandsen, Brandsen",4,1600.0,9.443079443079442,18.825498964718964
Zona Sur (GBA),"Coronel Brandsen, Brandsen",3,194.0,2.963157894736842,18.825498964718964
Zona Sur (GBA),"Coronel Brandsen, Brandsen",2,46.0,0.92,18.825498964718964
Zona Oeste (GBA),"Country Club Banco Provincia, Francisco Alvarez",5,6622.222222222223,35.46404740010878,18.996720884600585
Zona Oeste (GBA),"Country Club Banco Provincia, Francisco Alvarez",6,1800.0,6.898550724637682,18.996720884600585
Zona Oeste (GBA),"Country Club Banco Provincia, Francisco Alvarez",4,4107.692307692308,102.77252602389538,18.996720884600585
Zona Oeste (GBA),"Country Club Banco Provincia, Francisco Alvarez",3,3135.714285714286,28.232484881929594,18.996720884600585
Zona Norte (GBA),"Cristaline, Manuel Alberti",3,1500.0,13.528138528138529,12.133321183116772
Zona Norte (GBA),"Cristaline, Manuel Alberti",2,1000.0,12.382622618471675,12.133321183116772
Mendoza,"Cuarta Sección, Ciudad de Mendoza",3,185.0,3.407535567990637,10.768814648394969
Mendoza,"Cuarta Sección, Ciudad de Mendoza",2,500.0,7.142857142857143,10.768814648394969
Mendoza,"Cuarta Sección, Ciudad de Mendoza",5,400.0,5.714285714285714,10.768814648394969
Mendoza,"Cuarta Sección, Ciudad de Mendoza",6,350.0,3.5,10.768814648394969
Mendoza,"Cuarta Sección, Ciudad de Mendoza",4,287.5,5.318144499178982,10.768814648394969
Mendoza,"Cuarta Sección, Ciudad de Mendoza",1,22.0,0.7333333333333333,10.768814648394969
Cordoba,"Cuesta Colorada, La Calera",4,592.5,3.9000000000000004,16.418871854486028
Cordoba,"Cuesta Colorada, La Calera",1,525.0,12.291666666666666,16.418871854486028
Cordoba,"Cuesta Colorada, La Calera",3,443.3333333333333,5.234405458089668,16.418871854486028
Cordoba,"Cuesta Colorada, La Calera",5,350.0,3.5,16.418871854486028
Cordoba,"Cuesta Colorada, La Calera",6,570.0,5.181818181818182,16.418871854486028
Cordoba,"Córdoba, Córdoba",6,670.0,3.9773384046641618,16.418871854486028
Cordoba,"Córdoba, Córdoba",4,493.6363636363636,6.551900257852098,16.418871854486028
Cordoba,"Córdoba, Córdoba",3,796.8421052631579,6.714780338521581,16.418871854486028
Cordoba,"Córdoba, Córdoba",8,753.3333333333334,7.224242424242424,16.418871854486028
Cordoba,"Córdoba, Córdoba",2,572.4193548387096,6.204854025530102,16.418871854486028
Cordoba,"Córdoba, Córdoba",1,2886.6666666666665,7.16189647700622,16.418871854486028
Cordoba,"Córdoba, Córdoba",5,805.0,5.653133971291866,16.418871854486028
Cordoba,"Córdoba, Córdoba",7,1533.3333333333333,253.42251461988303,16.418871854486028
Zona Norte (GBA),"Del Viso, Pilar",5,2200.0,9.290060851926977,12.133321183116772
Zona Norte (GBA),"Del Viso, Pilar",4,1550.0,11.06788380701424,12.133321183116772
Zona Norte (GBA),"Del Viso, Pilar",3,966.6666666666666,11.19047619047619,12.133321183116772
Zona Norte (GBA),"Del Viso, Pilar",2,604.0,10.166715045960329,12.133321183116772
Zona Norte (GBA),"Derqui, Pilar",4,945.0,8.167623951937678,12.133321183116772
Zona Norte (GBA),"Derqui, Pilar",1,300.0,10.714285714285714,12.133321183116772
Zona Norte (GBA),"Derqui, Pilar",3,633.3333333333334,7.93906093906094,12.133321183116772
Zona Norte (GBA),"Derqui, Pilar",2,526.6666666666666,8.158192090395481,12.133321183116772
Zona Norte (GBA),"Dique Luján, Tigre",5,1700.0,6.8,12.133321183116772
Zona Norte (GBA),"Dique Luján, Tigre",4,1200.0,10.0,12.133321183116772
Zona Norte (GBA),"Dique Luján, Tigre",3,2410.0,16.947245564892626,12.133321183116772
Zona Norte (GBA),"Dique Luján, Tigre",2,475.0,8.838652482269502,12.133321183116772
Zona Norte (GBA),"Dique Luján, Tigre",10,1500.0,1.6666666666666667,12.133321183116772
Santa Fe,"Distrito Centro, Ciudad de Santa Fe",2,290.0,7.027777777777778,8.711410816835214
Santa Fe,"Distrito Centro, Ciudad de Santa Fe",3,290.0,4.264705882352941,8.711410816835214
Santa Fe,"Distrito Centro, Ciudad de Santa Fe",7,500.0,2.100840336134454,8.711410816835214
Santa Fe,"Distrito Centro, Rosario",3,339.90140845070425,5.318595917902425,8.711410816835214
Santa Fe,"Distrito Centro, Rosario",6,837.5,6.3090676736979745,8.711410816835214
Santa Fe,"Distrito Centro, Rosario",1,197.51,7.87604083331403,8.711410816835214
Santa Fe,"Distrito Centro, Rosario",2,255.56198347107437,10.057033726065196,8.711410816835214
Santa Fe,"Distrito Centro, Rosario",4,415.8695652173913,11.003502698377003,8.711410816835214
Santa Fe,"Distrito Centro, Rosario",5,563.6363636363636,5.176618033725968,8.711410816835214
Santa Fe,"Distrito Centro, Rosario",7,569.8333333333334,4.2161959228135695,8.711410816835214
Santa Fe,"Distrito Sur, Rosario",1,155.0,8.733333333333333,8.711410816835214
Santa Fe,"Distrito Sur, Rosario",2,420.0,2.7073170731707314,8.711410816835214
Santa Fe,"Distrito Sur, Rosario",4,310.0,5.485714285714286,8.711410816835214
Santa Fe,"Distrito Sur, Rosario",3,325.0,4.714285714285714,8.711410816835214
Zona Sur (GBA),"Don Bosco, Quilmes",3,756.25,10.828074144637611,18.825498964718964
Zona Sur (GBA),"Don Bosco, Quilmes",4,1010.0,7.374213389539624,18.825498964718964
Zona Sur (GBA),"Don Bosco, Quilmes",1,275.0,8.714285714285715,18.825498964718964
Zona Sur (GBA),"Don Bosco, Quilmes",2,350.0,7.777777777777778,18.825498964718964
Zona Norte (GBA),"Don Torcuato, Tigre",6,1700.0,4.634146341463414,12.133321183116772
Zona Norte (GBA),"Don Torcuato, Tigre",5,1500.0,6.117647058823529,12.133321183116772
Zona Norte (GBA),"Don Torcuato, Tigre",4,1325.0,7.916666666666667,12.133321183116772
Zona Norte (GBA),"Don Torcuato, Tigre",7,1600.0,3.8095238095238093,12.133321183116772
Santa Fe,"Echesortu, Rosario",1,166.44736842105263,5.830608822258293,8.711410816835214
Santa Fe,"Echesortu, Rosario",2,253.73529411764707,5.3835035493419605,8.711410816835214
Santa Fe,"Echesortu, Rosario",3,271.875,4.9020562770562774,8.711410816835214
Santa Fe,"Echesortu, Rosario",4,318.57142857142856,4.569895860844136,8.711410816835214
Zona Norte (GBA),"El Atardecer, Haras Santa María",6,2325.0,8.08983666061706,12.133321183116772
Zona Norte (GBA),"El Atardecer, Haras Santa María",5,1675.0,7.43006993006993,12.133321183116772
Zona Norte (GBA),"El Cantón / Golf, El Cazador",4,1750.0,7.6006944444444455,12.133321183116772
Zona Norte (GBA),"El Cantón / Golf, El Cazador",7,2200.0,5.670103092783505,12.133321183116772
Zona Norte (GBA),"El Cantón / Golf, El Cazador",5,1614.0,6.577951784170485,12.133321183116772
Zona Norte (GBA),"El Cantón / Golf, El Cazador",6,2050.0,6.610612597568088,12.133321183116772
Zona Norte (GBA),"El Cantón / Islas, El Cazador",6,1825.0,7.706058697275103,12.133321183116772
Zona Norte (GBA),"El Cantón / Islas, El Cazador",4,1475.0,7.728508771929825,12.133321183116772
Zona Norte (GBA),"El Cantón / Islas, El Cazador",5,1656.6666666666667,7.328737051370902,12.133321183116772
Zona Norte (GBA),"El Cantón / Islas, El Cazador",8,1300.0,3.611111111111111,12.133321183116772
Zona Norte (GBA),"El Cantón / Norte, El Cazador",5,1785.7142857142858,7.064815838790333,12.133321183116772
Zona Norte (GBA),"El Cantón / Norte, El Cazador",6,2145.0,7.762159722532823,12.133321183116772
Zona Norte (GBA),"El Cantón / Norte, El Cazador",4,1542.7272727272727,8.99245174063686,12.133321183116772
Zona Norte (GBA),"El Cantón / Norte, El Cazador",3,900.0,4.5,12.133321183116772
Zona Norte (GBA),"El Cantón / Norte, El Cazador",9,2000.0,6.666666666666667,12.133321183116772
Zona Norte (GBA),"El Cantón, El Cazador",5,1843.5,8.923103242449448,12.133321183116772
Zona Norte (GBA),"El Cantón, El Cazador",4,1775.7619047619048,8.65893889654276,12.133321183116772
Zona Norte (GBA),"El Cantón, El Cazador",6,1944.5454545454545,7.817699287244742,12.133321183116772
Zona Norte (GBA),"El Cantón, El Cazador",7,1900.0,4.896907216494846,12.133321183116772
